suite,policy,depth,precision,stream_seed,stream_sha256,cap,lines,pieces_locked,terminal_reason,wall_seconds,protocol_sha256,model_closure,source,quality_key,git_commit
bag50k,heuristic,1,6,20091,ea7142fdef5cc7424b746f86c373e9e669d5301b44bee526e272e3792b3fb251,50000,680,1742,top_out,0.231,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,cca06d3544c7b9acb8172c8a3363201b36265b830a03f422ae891945b45f8d87,
bag50k,heuristic,1,6,20092,97d712e101e46d26286dba4949be755c5094887e3b66da60c2e12994fefd04de,50000,83,251,top_out,0.034,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,ee7fea9cb2df122cea5a055dffe5b692a3c588fea1f26a3bb354d4cac677d427,
bag50k,heuristic,1,6,20093,44044dc663fa99928d89f91b248d5d572e50cf47ea85cc666b0b53bef760d912,50000,225,606,top_out,0.098,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,25eabfa358fc6a129122121b7e009000b4e0ec38a8c84d10f565b4435ae9ff76,
bag50k,heuristic,1,6,20094,35898ea72f259752818ff801b2351d3c9b59efa4e147252c19f66bbfb238930d,50000,803,2051,top_out,0.256,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,1d01648435bfb0bda896d75f98a368e334a9d1c86d898483ffeecd1ef19f8d36,
bag50k,heuristic,1,6,20095,ae29c386acd7468d8da8f4455988f9c9b25a45b58f83747714dbffb9f5bf1b56,50000,994,2527,top_out,0.328,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,3342700f963b42b60e82539a9b75993bc4349169c15f775c6650d6ad3a0ad9e0,
bag50k,heuristic,1,6,20096,27c2219e0708f69f49efd2e8d871d040575a6cd373b918c95259c92672cb0d95,50000,864,2203,top_out,0.299,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,9d26fe7cfaee3df2adcf3df7302e57b070ee865971ed9214af05e8c1696500a6,
bag50k,heuristic,1,6,20097,2f9bc41827419e7c859334bb6140ef7ac4aebe82950bcc4c2ad52a29e4ac0e26,50000,1045,2655,top_out,0.346,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,bf8602bf963c5971aacca2054ad1ad094ff7d869d1676bc77185fa7b0a6492e6,
bag50k,heuristic,1,6,20098,347175e868ee0837c8374676a02d15f83ace74d0d4bc5d8d3d60406c60e2bf43,50000,477,1236,top_out,0.168,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,47b73f48eacd460df5990a5be662e0f5fe4b873272254b8e2255fd6b21754292,
bag50k,heuristic,1,6,20099,3bea2f65534b3a435117b491956b6c9084ba979c13fe5a0fe9a1caaf5fa0343d,50000,1104,2803,top_out,0.366,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,906655508b4b36b4a11b26cecc55680a3c46b9cf759263d9efc62f8e252230a1,
bag50k,heuristic,1,7,20000,457b35bb33331c8f625db7a9198ee566a1982750994493feccebd5ca569e6a5d,50000,70,217,top_out,0.029,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,34c0f6399b5c19c78dd153cd6dfdcb4c18a527b91edb0af2358993b6a8bb20ab,
bag50k,heuristic,1,7,20001,a52d9254c4e01272d6de77c1945e36e98aab0723c059b4923a3bd636e3d61ac2,50000,185,506,top_out,0.065,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,cbb584a8453008a67971515fc00f3eb6f75683f58a1bd1bab499c7e181c2ebb1,
bag50k,heuristic,1,7,20002,953a92450b7e7e987e726e113ca56df23812ce839c9fa5d16c6c0a30dd1c19b4,50000,140,393,top_out,0.052,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,2eb42322df8d415392747a56fc08784ad83bd0205c6cd5b470a61c70e7248336,
bag50k,heuristic,1,7,20003,3119830bd573d9354b2e32478faf187e5c0ea6d377ff861080b0b2a23619e683,50000,411,1070,top_out,0.136,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,d68bee2fded791257be5b201b2c9614e6fb1cc6687591b85255060a9572e9323,
bag50k,heuristic,1,7,20004,1f7f995d4b2a7929d3a96dcdbbfb23d4579e4ba8425b5531cdf624723e31fd9e,50000,118,338,top_out,0.049,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,66151d06a8f8bc7118ab9b19be3aa02f3e6bd12dbdc11ebcd8c55e543370d7b6,
bag50k,heuristic,1,7,20005,d99bdfaec413f5bd748184e9da1f682c9d1c7594e563fc8c8e915137f9678df5,50000,381,994,top_out,0.133,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,eb414984f2e40f633149a6340b5e7403a9a3a2f8a0c64f42e8958dc3bb3c4c63,
bag50k,heuristic,1,7,20006,59d6d5c12b37507ecbe77a0e22e79b5996a61ce2e045f23ccf95cf876ee92a06,50000,426,1108,top_out,0.155,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,b2036cc8897300ba4182b7b5ee04d437c10646f215281067328ed44e65ace5ed,
bag50k,heuristic,1,7,20007,dcfbf68816b96f5dce4727bc2ea7e76575e86c01ad5da6c6a401c3f9ccd0b243,50000,361,944,top_out,0.133,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,f134f936a540099eda2833f7ec67b528c9bd56ba4fbe953c3fa20ba1af9b30c4,
bag50k,heuristic,1,7,20008,8eba5f25ca4eb93b8d31f0efb458e78f090a7b36b07b5d220fad92f9067d7305,50000,441,1146,top_out,0.152,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,a79a3f1536176802fa5948e4b9fb389ad508f532d3b6b9e97239c743d4f647a5,
bag50k,heuristic,1,7,20009,f8968abb0e84e3ab23145235583c31eda9c5fec83377a7a9a4d86dad12a34f29,50000,96,284,top_out,0.039,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,9f48a88fb48af8e839c9a84d3565b945ae0c62b600e886cfa28cbe749dbac6ff,
bag50k,heuristic,1,7,20010,3ce8d3604c439bdcbe959fd55eadde0b6f4492cb3bbeda150360adc02034e326,50000,272,723,top_out,0.104,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,48c14badc4c944631d99a7b47351387634af512dbe4efdd41518589af731c182,
bag50k,heuristic,1,7,20011,d14e32cef79cc3b5e95d57e8d036c1402a76c79acb7060b978e858451d857826,50000,298,789,top_out,0.107,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,f695363f33c49a2aa5bf265ad370f1b983d7f8410eaed0657166b2c3558d6254,
bag50k,heuristic,1,7,20012,e33e614f76236d62960dce6aa019ee0c84a2e4584510ef629c585fd61ed5e696,50000,223,601,top_out,0.078,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,ecea5ab3b5d578e6c24d909ed753ccf85a6ee06fdb5b312ff91a7f25abee9c4c,
bag50k,heuristic,1,7,20013,2b7a6be9dce8e24d2bcbd7def0290067e360bb57710234fe97201a2e91148c1a,50000,836,2133,top_out,0.289,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,c7eb973ad586cf49ce1c2921b0d0eec9c46543f19e11f5871e31201b4fb764da,
bag50k,heuristic,1,7,20014,862d9031c0959a2d837c24db0b428b36314ae1e950b11f7e9e9399c47f14c0ce,50000,166,458,top_out,0.064,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,2c79dc8a8ef7492aa4506c463ed722b8ad889ec2c9d8af55ff984a88999d7d3c,
bag50k,heuristic,1,7,20015,043811e9ee6ab030dad65b4f9f2eb6bfd757e53d95503be1ed58fb9df422ee58,50000,185,506,top_out,0.067,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,9ee857b2fc38aa59465a6a4e06f9363a354a8a6b0f3e25ebc1c36cabc0fcefd6,
bag50k,heuristic,1,7,20016,73fe55939753c3f33ef44477774a6e95b85da142fbb9ffdd705568e05cbb75b5,50000,457,1186,top_out,0.162,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,5e5f412e2efb70c2b5a69f7a46ed8ba4dd7f0495ff458d16a0b3f1bc71e891e5,
bag50k,heuristic,1,7,20017,b1cdb99fe01b93f0785c1fbcfba3396124eba56d278aa88f4f9b5b0de34d24c2,50000,236,633,top_out,0.086,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,54e9920203b235ccb3da3f77f4909d44b51effa205d4ad484e09c6f720e6b3c3,
bag50k,heuristic,1,7,20018,cb8e3313f9a74104aa1cd72f727bcb97921d795fd98411329ee362abec6bb811,50000,293,775,top_out,0.107,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,e6d08a72802c24c37082d4a3e8f116029956c994bc87f5bd81775fb7820891f9,
bag50k,heuristic,1,7,20019,e7589ad871bbc87dab02625bdfa56222eb1828c5f5b763d6917138a4e9c2dc5e,50000,106,309,top_out,0.047,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,cf5734fca2e3e79302375da13ff75914b6c86aba2f0941164ff1baa31b6e614a,
bag50k,heuristic,1,7,20020,3fb5ebf548d659d90f4e0670159945de6c6ec01723b524e711cccf9d63c6c129,50000,200,542,top_out,0.078,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,27d42d4c7661758b42b17ff783e74ba7dd73f8a84e4e6e440a844bb1c786fe3a,
bag50k,heuristic,1,7,20021,f00ace91f2d21efa5ec38b764fb2ed6335d0e119686c75fdf0245dc90512300c,50000,298,789,top_out,0.11,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,cb148a66d829f74c81db0c7916bbbb92692e2895a29b6646d2e64cd8b495d642,
bag50k,heuristic,1,7,20022,ca94c245ac8e26068faf7af212482ef077884ceddd2204e0806155d8460f14ad,50000,361,945,top_out,0.13,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,201657747c4bb8d199ae97e587447d0bf4c1039d8c3d9f3f8dccbb8fcf42e55e,
bag50k,heuristic,1,7,20023,ad6eca772c8d04be516f8b2675120e09e1539ad9f68354804f05503377063769,50000,50,167,top_out,0.024,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,2fbf95d90615639a9d2533fedb1c6278ef767ba12dc1fa2d86ce05c56c07ccac,
bag50k,heuristic,1,7,20024,e592ae359a570a69c1778988e8219891aa1620fbc2171f9afe897a8ea819ebdd,50000,334,878,top_out,0.112,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,f0420bba6343d7702db473a7cf82214af1db175095d45c42ad794db4b5893013,
bag50k,heuristic,1,7,20025,0eee359fe5c5cda080329b646e307358a0830209fd4ed56f0780b3be92047dea,50000,233,625,top_out,0.084,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,337ab06438edfdb3d74c4f37008ca04bb0e1533f827ff1e653e103a42a58ccf8,
bag50k,heuristic,1,7,20026,3b122b2dce179f1ba72e18268dc72031f294759cf799e4c7b42c172b2f0e845d,50000,220,592,top_out,0.077,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,d6bf7216fa11860997cd4000f55fb78b0338d4a3adeb14b164d70060d2b094ca,
bag50k,heuristic,1,7,20027,ef7b44efbcd26aa1dcf4b44be0ad10a573b6ee49e674673a20ec9aa84e9ffff5,50000,947,2411,top_out,0.337,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,c5b3013966acedb72fd645e12fa018a5f61b6037f48abb8b46102469a6c87209,
bag50k,heuristic,1,7,20028,80988b825cb41f54cd2636ccfe1b744c49f40b51f4361cf216f6ca82cf1dead3,50000,520,1343,top_out,0.175,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,779d10921e904cdbf780eaf06629e4edfe6c163d5004935f7a2a2468bdb4e4bd,
bag50k,heuristic,1,7,20029,dc1eb228019a37f4a86ec7915b4a63475986f8b969292d3c71579cc05d2c4390,50000,77,235,top_out,0.031,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,e8ea41b8f3929b877cbd01f0326a09f4675cb295dd37235d72cf4cd57d0a1b60,
bag50k,heuristic,1,7,20030,8b97d13a0858dba0851cf9870a923e6cbb04eaff3ed94f7aa2748fb02ed9b39e,50000,196,533,top_out,0.071,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,cba9d0cf5ffdf99f90e302e0e621fa36255166454c21374c5c9882e42ba573bb,
bag50k,heuristic,1,7,20031,7e3318c85e9e78660374b6e8a1ea4851651dc073836b54c3946c3c706fb92856,50000,371,970,top_out,0.127,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,b229f361de824dbb28805c5dfcd022573c99b1e86df7f663b945dad1f9b5972a,
bag50k,heuristic,1,7,20032,402ae09e4f7d4008081fad6c649a368bc8f74caabe1376e5f18adc0544c83429,50000,619,1590,top_out,0.217,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,63004924d6bb3f4e3673b5114a3242cccdae4f8ebb330899e0e013c0a0b1f05b,
bag50k,heuristic,1,7,20033,8cf896711f470e4638dd90e75807be71bc09e92d677ea28dbe0dd8257616adb2,50000,181,496,top_out,0.064,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,bef3f0577a4ddb6901327c4b4929705a0ee3fa90f1f5503540f59b723464c891,
bag50k,heuristic,1,7,20034,d38a3c7a848c0eb718c30ae9fdab6c60929d68f37239288c8d5d588393bf3beb,50000,365,954,top_out,0.126,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,32014e22c34065c16817b74e5a470eaee4fc333e38bd3bb2e5f68d01de7d01b9,
bag50k,heuristic,1,7,20035,c30c56e1a55c8aebdf6d8ca6ee3d4519a3b5133594dc04653c44a7fc05206932,50000,308,813,top_out,0.108,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,6e4a67d0ec4fb75f9348f60be14b4bf3a53beaf48fefce170ccc65acb390f65e,
bag50k,heuristic,1,7,20036,d647804eb824b047ee6526a73fd95ec2a3d91363cccb4dbba3da7d94b7183ccf,50000,282,749,top_out,0.106,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,1ffe1eb50924e6a9c2f0e6f158db99d3c7bcca5c13fa0ec1f205101a3bdcdd6f,
bag50k,heuristic,1,7,20037,a5d7c74be070b62768d683f5e48b2f9528bd18dcfc60ddad9acdab8ac0d5aa0e,50000,74,227,top_out,0.032,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,4a99445e4e43cf410d174c5952d21f8f9223d7c6319d5cc0e9c8203f426f1dc2,
bag50k,heuristic,1,7,20038,55d1519a209d5450bebf5113135ed0f76f735118ea840370c48c10e1eb559a56,50000,127,360,top_out,0.048,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,7a48795b4f71365c29e7c001fe0b8c9aa00220428180b6b174e24854f199dbef,
bag50k,heuristic,1,7,20039,bbbc0c68f3704e4b18d849390d3579506a18442d9fc80f6b780e775b8662ec97,50000,155,430,top_out,0.059,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,c7355067c852ea17b78e7d7706464b07da0cf39923b89c2c2e92883b72095c97,
bag50k,heuristic,1,7,20040,1b24e8a368e7faa75dbf66bb4bc0e62d33e7fd2337794f34b46229897f9c282b,50000,62,198,top_out,0.028,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,eed4de096c35401c6789d2672f97f070e1c9305a848833af3c9ea83506387c4a,
bag50k,heuristic,1,7,20041,26de03a74aab50b57acf71f292972ed80db84754b9cb12a6e325d9cb2a2c627b,50000,105,307,top_out,0.043,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,7fc045ba5fb885f86e3e21f50ed0f9542e2bea3bfa3100b93dc4bfbc9ca72daf,
bag50k,heuristic,1,7,20042,5c7d1584160b9d0674180e88a9d9a882cbb93edff39e550182083c6f7ae72dda,50000,401,1047,top_out,0.134,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,094363b6b6085b5e6de311cc580b80c397a35ae3380e80d81167dbd9abbde787,
bag50k,heuristic,1,7,20043,4604e32ef141906fe92cd408dab92e4391b8fb2777aeb94620eaa06cff51bc6b,50000,252,672,top_out,0.096,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,38ff9934e7c41e85ee81f5d8dc2352adc42988304ee524fdd1586dd3c8fea70b,
bag50k,heuristic,1,7,20044,a7ae0493b3623fa4aef58c7f4c081834e4522d0bb0593535361464b2ed5d2d1b,50000,255,679,top_out,0.093,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,46b876bd34e523344c23832f1a85612f6e15d57353cb1b3d984e4cec1f898bc7,
bag50k,heuristic,1,7,20045,e02f1acd61c0e8190457d0fd553d7544852551be8acb9b1726c29bd893b57e0a,50000,152,422,top_out,0.058,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,b46295e8114e587ac63c162864c12ce8b08d09d4377b6dd87e416222dde2cc5a,
bag50k,heuristic,1,7,20046,fef8aeda3a0a2772cc118aba4122e4c054a1062536f4cf50dea5b8ca59419603,50000,126,357,top_out,0.05,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,2b2dde0fdb1ccad94d22bb17b577c282ff99caba69604d9c700adfa83ec35c1c,
bag50k,heuristic,1,7,20047,79799c313b98d64d50c31548e0ff1507cf7de5d0675f010fa65096f842897d21,50000,143,400,top_out,0.054,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,ccc2ecf0b37b9a69e7a37c546123aa930cb1ef882dafbd7d9d16bee16a8d7261,
bag50k,heuristic,1,7,20048,6ae87328c502b876069303a123152ac074247cee57e975cb18afc7768e716493,50000,146,407,top_out,0.058,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,81708a750def5927d67cc6518d0c8a73c29bed8101770ed0f5a1ccefea5de050,
bag50k,heuristic,1,7,20049,83924a7eab4f479a3bf70f74ef1f60facb0f054101d8e9e1552c32c96c3d529c,50000,111,320,top_out,0.043,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,cf0a10368d7faf2121dedfeb838c06c3ab5ccc178c2a0190da320b9bd1fffe52,
bag50k,heuristic,1,7,20050,4ef272adafe2ac3f7e250b983e5c9e247057d3ff04b6a31f51917df34d7d4589,50000,110,319,top_out,0.043,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,cfcb3aea5531bb3bc46db5dd42c73a76ea6dd4ded507781d03260767f3aa9495,
bag50k,heuristic,1,7,20051,46fce0c64f43fcfe72e10947ef8babb0e824fc286cf7c331bc2feed5e8851d01,50000,212,574,top_out,0.079,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,3b174f809bf817826d150630d04e4c0bd30b3bfe0775b031730d0542ab2d09c3,
bag50k,heuristic,1,7,20052,8c9285bef59ffe52ebcc9f0cb61000e8f90a607ad8b00c59d3e75614a081de52,50000,102,297,top_out,0.04,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,00b4e3dd409ecc6fc4952c7f4e5aaa805cce3c89a3131c53fde3ad6ae308a616,
bag50k,heuristic,1,7,20053,430ca1f0b6929139fc7df14bd5e3fa5f041512754c12aa41442cff1e634a38c6,50000,177,486,top_out,0.067,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,b947687f952ada8c2ddc14df04624f503be5fabf6a3b0b7c1d9bd8a0b8b848cc,
bag50k,heuristic,1,7,20054,1daab2256b45db26a2a7f82e9ed3354c278f976a05e6ee3ca16c0ee97a6ab78a,50000,423,1100,top_out,0.143,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,a212b3380b3ae0c615a65a1495cdb6518fb83b880baf05b446636487a1f51177,
bag50k,heuristic,1,7,20055,4c2418d36a73f67be16e3b942a9a750aee034fd529f0fa96ae948ab88412356b,50000,591,1521,top_out,0.212,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,1b5cc86107c8438af721b36d74accdec608323bfb5a51e3a7d089881b0db2273,
bag50k,heuristic,1,7,20056,08aa6af04891323c20a9418d780e57b9bca99f9f3e647ef617b096b71a71f455,50000,129,366,top_out,0.049,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,9e85de7b91797e38ce8e110df67b6a71512398cbec8dac2079e3d75cb0709e0d,
bag50k,heuristic,1,7,20057,9b1e0843619742d1bc58b3c4f0ab5a58b3abfa65c58c160f9c199e32f518aeba,50000,239,640,top_out,0.087,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,337ab71f26fe210de4c8292795069d530631a117c75a4c31682e38e0997eb0ad,
